category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Books,Danang,CUST0599,2024-09-11,ORD008797,55.51,Product_72,5,pending,277.55,2024,9,11
Books,HCM,CUST0802,2024-09-18,ORD008798,424.69,Product_77,1,pending,424.69,2024,9,18
Books,Haiphong,CUST0921,2024-04-20,ORD008799,433.14,Product_77,4,cancelled,1732.56,2024,4,20
Electronics,Danang,CUST0822,2024-05-14,ORD008800,595.65,Product_66,1,pending,595.65,2024,5,14
Clothing,Hanoi,CUST0572,2024-01-27,ORD008801,713.02,Product_86,10,completed,7130.2,2024,1,27
Food,Danang,CUST0337,2024-10-12,ORD008802,691.98,Product_23,6,cancelled,4151.88,2024,10,12
Books,Hanoi,CUST0738,2024-05-28,ORD008803,519.1,Product_22,1,pending,519.1,2024,5,28
Toys,HCM,CUST0107,2024-09-30,ORD008804,489.33,Product_6,4,completed,1957.32,2024,9,30
Clothing,Danang,CUST0931,2024-07-11,ORD008805,382.48,Product_66,6,completed,2294.88,2024,7,11
Toys,HCM,CUST0420,2024-02-25,ORD008806,276.58,Product_69,9,cancelled,2489.22,2024,2,25
Clothing,Danang,CUST0332,2024-10-21,ORD008807,922.84,Product_7,5,completed,4614.2,2024,10,21
Food,Danang,CUST0959,2024-09-28,ORD008808,621.07,Product_67,6,pending,3726.42,2024,9,28
Electronics,Cantho,CUST0948,2024-01-08,ORD008809,162.13,Product_70,5,cancelled,810.65,2024,1,8
Electronics,Hanoi,CUST0224,2024-01-09,ORD008810,979.95,Product_74,1,pending,979.95,2024,1,9
Food,Danang,CUST0633,2024-04-24,ORD008811,385.33,Product_30,5,completed,1926.6499999999999,2024,4,24
Food,Danang,CUST0510,2024-11-28,ORD008812,933.72,Product_26,10,cancelled,9337.2,2024,11,28
Books,HCM,CUST0261,2024-08-26,ORD008813,106.8,Product_13,1,pending,106.8,2024,8,26
Books,Danang,CUST0243,2024-07-03,ORD008814,823.89,Product_6,6,pending,4943.34,2024,7,3
Clothing,HCM,CUST0978,2024-01-09,ORD008815,120.11,Product_65,7,pending,840.77,2024,1,9
Food,Cantho,CUST0048,2024-09-04,ORD008816,230.92,Product_24,1,pending,230.92,2024,9,4
Food,Haiphong,CUST0230,2024-10-29,ORD008817,468.39,Product_8,5,cancelled,2341.95,2024,10,29
Electronics,HCM,CUST0833,2024-06-16,ORD008818,686.6,Product_49,6,pending,4119.6,2024,6,16
Clothing,Cantho,CUST0191,2024-10-19,ORD008819,558.7,Product_86,2,pending,1117.4,2024,10,19
Clothing,Cantho,CUST0928,2024-12-04,ORD008820,526.85,Product_90,2,completed,1053.7,2024,12,4
Electronics,HCM,CUST0125,2024-05-15,ORD008821,619.73,Product_3,3,pending,1859.19,2024,5,15
Electronics,Haiphong,CUST0204,2024-02-14,ORD008822,797.58,Product_37,10,pending,7975.8,2024,2,14
Food,Hanoi,CUST0276,2024-08-10,ORD008823,673.8,Product_51,2,completed,1347.6,2024,8,10
Food,Danang,CUST0364,2024-09-12,ORD008824,968.13,Product_79,8,pending,7745.04,2024,9,12
Toys,HCM,CUST0632,2024-09-09,ORD008825,951.53,Product_3,6,cancelled,5709.18,2024,9,9
Electronics,Hanoi,CUST0470,2024-03-01,ORD008826,999.07,Product_85,3,pending,2997.21,2024,3,1
Food,Hanoi,CUST0849,2024-05-05,ORD008827,951.45,Product_45,2,completed,1902.9,2024,5,5
Clothing,Hanoi,CUST0452,2024-03-25,ORD008828,289.23,Product_5,9,cancelled,2603.07,2024,3,25
Electronics,Hanoi,CUST0731,2024-07-09,ORD008829,889.16,Product_9,4,cancelled,3556.64,2024,7,9
Food,Haiphong,CUST0611,2024-07-19,ORD008830,849.27,Product_43,8,pending,6794.16,2024,7,19
Clothing,Haiphong,CUST0091,2024-04-18,ORD008831,330.54,Product_69,10,completed,3305.4,2024,4,18
Clothing,HCM,CUST0273,2024-01-04,ORD008832,795.22,Product_99,2,cancelled,1590.44,2024,1,4
Electronics,Danang,CUST0912,2024-10-09,ORD008833,733.64,Product_33,3,pending,2200.92,2024,10,9
Toys,HCM,CUST0961,2024-11-29,ORD008834,706.82,Product_46,10,cancelled,7068.200000000001,2024,11,29
Food,Haiphong,CUST0942,2024-06-10,ORD008835,219.83,Product_91,8,cancelled,1758.64,2024,6,10
Toys,Danang,CUST0240,2024-09-15,ORD008836,530.42,Product_45,4,completed,2121.68,2024,9,15
Food,HCM,CUST0119,2024-02-02,ORD008837,56.02,Product_5,6,cancelled,336.12,2024,2,2
Electronics,HCM,CUST0637,2024-08-20,ORD008838,706.77,Product_79,1,pending,706.77,2024,8,20
Electronics,Cantho,CUST0025,2024-05-07,ORD008839,604.61,Product_10,1,cancelled,604.61,2024,5,7
Books,Hanoi,CUST0292,2024-08-08,ORD008840,141.66,Product_11,2,pending,283.32,2024,8,8
Food,Cantho,CUST0911,2024-03-24,ORD008841,657.84,Product_48,10,pending,6578.400000000001,2024,3,24
Toys,Danang,CUST0739,2024-01-01,ORD008842,898.65,Product_1,4,pending,3594.6,2024,1,1
Food,Cantho,CUST0232,2024-08-17,ORD008843,205.95,Product_40,8,pending,1647.6,2024,8,17
Toys,Hanoi,CUST0640,2024-04-03,ORD008844,938.71,Product_18,1,pending,938.71,2024,4,3
Electronics,Haiphong,CUST0941,2024-05-18,ORD008845,584.06,Product_70,3,cancelled,1752.1799999999998,2024,5,18
Toys,Danang,CUST0656,2024-01-18,ORD008846,985.96,Product_28,9,pending,8873.64,2024,1,18
Clothing,Hanoi,CUST0550,2024-05-11,ORD008847,927.02,Product_30,6,cancelled,5562.12,2024,5,11
Clothing,Hanoi,CUST0586,2024-12-25,ORD008848,249.27,Product_7,3,completed,747.8100000000001,2024,12,25
Toys,Danang,CUST0231,2024-10-13,ORD008849,364.21,Product_90,9,cancelled,3277.89,2024,10,13
Food,Cantho,CUST0183,2024-11-10,ORD008850,196.25,Product_65,3,cancelled,588.75,2024,11,10
Clothing,HCM,CUST0048,2024-10-03,ORD008851,632.66,Product_41,3,completed,1897.98,2024,10,3
Clothing,HCM,CUST0774,2024-12-04,ORD008852,981.95,Product_32,8,pending,7855.6,2024,12,4
Electronics,Haiphong,CUST0553,2024-02-14,ORD008853,181.61,Product_91,5,pending,908.0500000000001,2024,2,14
Clothing,HCM,CUST0189,2024-09-23,ORD008854,710.83,Product_48,7,cancelled,4975.81,2024,9,23
Books,Haiphong,CUST0106,2024-11-01,ORD008855,146.29,Product_61,3,cancelled,438.87,2024,11,1
Toys,Haiphong,CUST0195,2024-03-30,ORD008856,967.08,Product_60,8,pending,7736.64,2024,3,30
Electronics,HCM,CUST0794,2024-01-01,ORD008857,539.26,Product_31,9,pending,4853.34,2024,1,1
Clothing,HCM,CUST0814,2024-09-19,ORD008858,132.35,Product_92,7,completed,926.4499999999999,2024,9,19
Books,Cantho,CUST0164,2024-05-12,ORD008859,25.44,Product_1,6,completed,152.64000000000001,2024,5,12
Food,Danang,CUST0198,2024-12-31,ORD008860,456.72,Product_73,8,pending,3653.76,2024,12,31
Toys,Cantho,CUST0152,2024-10-23,ORD008861,546.57,Product_47,6,cancelled,3279.42,2024,10,23
Electronics,Cantho,CUST0823,2024-12-03,ORD008862,588.94,Product_44,3,cancelled,1766.8200000000002,2024,12,3
Toys,Haiphong,CUST0191,2024-01-15,ORD008863,469.44,Product_48,5,cancelled,2347.2,2024,1,15
Clothing,Hanoi,CUST0152,2024-11-14,ORD008864,540.54,Product_9,10,completed,5405.4,2024,11,14
Books,Cantho,CUST0021,2024-09-12,ORD008865,737.54,Product_40,6,cancelled,4425.24,2024,9,12
Books,Danang,CUST0562,2024-01-18,ORD008866,152.76,Product_39,7,cancelled,1069.32,2024,1,18
Electronics,Hanoi,CUST0183,2024-01-22,ORD008867,672.81,Product_34,3,completed,2018.4299999999998,2024,1,22
Food,Cantho,CUST0272,2024-07-01,ORD008868,699.22,Product_99,9,completed,6292.9800000000005,2024,7,1
Toys,Danang,CUST0754,2024-05-04,ORD008869,251.72,Product_61,9,cancelled,2265.48,2024,5,4
Food,Danang,CUST0651,2024-04-12,ORD008870,113.79,Product_29,9,cancelled,1024.1100000000001,2024,4,12
Clothing,Hanoi,CUST0667,2024-10-02,ORD008871,158.09,Product_70,1,cancelled,158.09,2024,10,2
Food,HCM,CUST0146,2024-05-08,ORD008872,459.94,Product_52,9,pending,4139.46,2024,5,8
Books,Danang,CUST0673,2024-02-01,ORD008873,143.85,Product_12,5,cancelled,719.25,2024,2,1
Clothing,Haiphong,CUST0362,2024-10-09,ORD008874,504.32,Product_47,10,pending,5043.2,2024,10,9
Books,Cantho,CUST0403,2024-09-03,ORD008875,467.67,Product_79,5,cancelled,2338.35,2024,9,3
Clothing,Cantho,CUST0888,2024-04-08,ORD008876,891.89,Product_30,5,completed,4459.45,2024,4,8
Books,Cantho,CUST0036,2024-01-26,ORD008877,359.64,Product_21,5,pending,1798.1999999999998,2024,1,26
Books,HCM,CUST0516,2024-01-19,ORD008878,932.49,Product_82,1,pending,932.49,2024,1,19
Electronics,Haiphong,CUST0577,2024-03-02,ORD008879,783.92,Product_83,5,completed,3919.6,2024,3,2
Electronics,Cantho,CUST0090,2024-12-06,ORD008880,400.93,Product_65,5,completed,2004.65,2024,12,6
Electronics,HCM,CUST0756,2024-08-14,ORD008881,253.7,Product_76,8,cancelled,2029.6,2024,8,14
Food,Hanoi,CUST0489,2024-01-28,ORD008882,471.18,Product_33,9,pending,4240.62,2024,1,28
Toys,HCM,CUST0488,2024-03-19,ORD008883,292.69,Product_61,8,cancelled,2341.52,2024,3,19
Toys,Hanoi,CUST0139,2024-07-30,ORD008884,366.01,Product_32,1,completed,366.01,2024,7,30
Food,HCM,CUST0107,2024-03-20,ORD008885,883.25,Product_49,3,completed,2649.75,2024,3,20
Electronics,HCM,CUST0788,2024-03-02,ORD008886,800.78,Product_24,5,cancelled,4003.8999999999996,2024,3,2
Clothing,Hanoi,CUST0125,2024-04-22,ORD008887,740.39,Product_51,9,pending,6663.51,2024,4,22
Food,HCM,CUST0774,2024-10-29,ORD008888,164.03,Product_6,4,cancelled,656.12,2024,10,29
Toys,HCM,CUST0122,2024-02-06,ORD008889,985.28,Product_66,4,pending,3941.12,2024,2,6
Food,HCM,CUST0306,2024-04-04,ORD008890,150.98,Product_46,9,cancelled,1358.82,2024,4,4
Electronics,HCM,CUST0487,2024-11-24,ORD008891,351.66,Product_98,1,cancelled,351.66,2024,11,24
Toys,Hanoi,CUST0848,2024-02-18,ORD008892,573.79,Product_9,3,cancelled,1721.37,2024,2,18
Electronics,Hanoi,CUST0331,2024-08-05,ORD008893,602.27,Product_9,7,completed,4215.889999999999,2024,8,5
Clothing,Haiphong,CUST0066,2024-07-21,ORD008894,909.22,Product_87,6,pending,5455.32,2024,7,21
Books,Cantho,CUST0329,2024-03-12,ORD008895,909.96,Product_67,5,pending,4549.8,2024,3,12
Food,Cantho,CUST0876,2024-01-02,ORD008896,203.9,Product_81,6,pending,1223.4,2024,1,2
Toys,Cantho,CUST0704,2024-02-02,ORD008897,204.22,Product_67,7,pending,1429.54,2024,2,2
Toys,HCM,CUST0230,2024-12-06,ORD008898,742.49,Product_54,1,pending,742.49,2024,12,6
Electronics,Cantho,CUST0900,2024-01-26,ORD008899,813.96,Product_24,9,cancelled,7325.64,2024,1,26
Food,Cantho,CUST0322,2024-07-07,ORD008900,370.03,Product_63,10,pending,3700.2999999999997,2024,7,7
Food,Cantho,CUST0614,2024-03-11,ORD008901,167.54,Product_67,5,pending,837.6999999999999,2024,3,11
Books,Haiphong,CUST0841,2024-12-09,ORD008902,691.39,Product_16,4,cancelled,2765.56,2024,12,9
Toys,Haiphong,CUST0715,2024-04-23,ORD008903,843.01,Product_91,9,cancelled,7587.09,2024,4,23
Books,Cantho,CUST0807,2024-05-22,ORD008904,812.85,Product_58,2,pending,1625.7,2024,5,22
Toys,HCM,CUST0630,2024-11-09,ORD008905,869.46,Product_37,8,pending,6955.68,2024,11,9
Food,Hanoi,CUST0917,2024-03-12,ORD008906,454.17,Product_98,6,pending,2725.02,2024,3,12
Electronics,Hanoi,CUST0340,2024-02-04,ORD008907,961.72,Product_93,7,cancelled,6732.04,2024,2,4
Books,Cantho,CUST0820,2024-02-29,ORD008908,592.66,Product_54,7,pending,4148.62,2024,2,29
Clothing,Hanoi,CUST0551,2024-02-02,ORD008909,793.6,Product_29,2,completed,1587.2,2024,2,2
Toys,HCM,CUST0862,2024-09-09,ORD008910,70.74,Product_54,6,pending,424.43999999999994,2024,9,9
Books,Danang,CUST0027,2024-02-22,ORD008911,524.35,Product_51,10,completed,5243.5,2024,2,22
Food,Danang,CUST0327,2024-04-02,ORD008912,567.53,Product_13,10,completed,5675.299999999999,2024,4,2
Clothing,Danang,CUST0263,2024-10-06,ORD008913,506.8,Product_40,8,completed,4054.4,2024,10,6
Food,Hanoi,CUST0107,2024-03-26,ORD008914,127.51,Product_22,6,completed,765.0600000000001,2024,3,26
Clothing,Haiphong,CUST0857,2024-12-21,ORD008915,127.77,Product_80,9,cancelled,1149.93,2024,12,21
Food,Danang,CUST0344,2024-11-27,ORD008916,656.27,Product_2,1,pending,656.27,2024,11,27
Clothing,HCM,CUST0220,2024-02-29,ORD008917,387.17,Product_91,5,completed,1935.8500000000001,2024,2,29
Food,Hanoi,CUST0178,2024-05-31,ORD008918,892.54,Product_57,4,completed,3570.16,2024,5,31
Electronics,Danang,CUST0211,2024-05-05,ORD008919,267.82,Product_63,8,completed,2142.56,2024,5,5
Toys,Haiphong,CUST0923,2024-09-01,ORD008920,650.77,Product_96,2,cancelled,1301.54,2024,9,1
Clothing,Haiphong,CUST0793,2024-02-24,ORD008921,921.73,Product_15,1,cancelled,921.73,2024,2,24
Toys,Danang,CUST0088,2024-08-24,ORD008922,246.23,Product_89,2,pending,492.46,2024,8,24
Books,HCM,CUST0995,2024-03-11,ORD008923,183.7,Product_89,10,completed,1837.0,2024,3,11
Food,Cantho,CUST0141,2024-03-24,ORD008924,89.2,Product_79,8,pending,713.6,2024,3,24
Electronics,Haiphong,CUST0776,2024-02-20,ORD008925,782.74,Product_80,10,pending,7827.4,2024,2,20
Clothing,HCM,CUST0506,2024-02-13,ORD008926,137.48,Product_67,10,completed,1374.8,2024,2,13
Electronics,Danang,CUST0182,2024-06-17,ORD008927,421.63,Product_5,4,completed,1686.52,2024,6,17
Electronics,Danang,CUST0255,2024-08-25,ORD008928,819.32,Product_20,3,pending,2457.96,2024,8,25
Clothing,Danang,CUST0224,2024-07-19,ORD008929,711.89,Product_76,5,completed,3559.45,2024,7,19
Clothing,HCM,CUST0480,2024-09-11,ORD008930,952.78,Product_41,10,completed,9527.8,2024,9,11
Food,Hanoi,CUST0377,2024-08-12,ORD008931,906.68,Product_44,2,completed,1813.36,2024,8,12
Books,Danang,CUST0512,2024-12-07,ORD008932,37.01,Product_9,8,completed,296.08,2024,12,7
Toys,Cantho,CUST0723,2024-12-14,ORD008933,722.57,Product_36,5,cancelled,3612.8500000000004,2024,12,14
Books,HCM,CUST0211,2024-07-26,ORD008934,645.14,Product_10,4,cancelled,2580.56,2024,7,26
Books,Haiphong,CUST0030,2024-01-24,ORD008935,877.49,Product_17,2,pending,1754.98,2024,1,24
Books,Danang,CUST0325,2024-04-21,ORD008936,851.59,Product_56,7,completed,5961.13,2024,4,21
Books,Haiphong,CUST0326,2024-11-21,ORD008937,394.98,Product_87,9,pending,3554.82,2024,11,21
Toys,Hanoi,CUST0791,2024-01-04,ORD008938,362.38,Product_66,8,cancelled,2899.04,2024,1,4
Clothing,Danang,CUST0167,2024-06-01,ORD008939,465.28,Product_66,3,completed,1395.84,2024,6,1
Books,Cantho,CUST0059,2024-02-06,ORD008940,632.17,Product_98,2,pending,1264.34,2024,2,6
Food,HCM,CUST0596,2024-04-19,ORD008941,480.88,Product_47,4,pending,1923.52,2024,4,19
Electronics,Haiphong,CUST0700,2024-04-10,ORD008942,778.19,Product_88,7,completed,5447.33,2024,4,10
Books,Haiphong,CUST0772,2024-06-29,ORD008943,553.3,Product_81,10,pending,5533.0,2024,6,29
Toys,Hanoi,CUST0643,2024-12-23,ORD008944,54.75,Product_23,3,completed,164.25,2024,12,23
Books,Cantho,CUST0598,2024-09-14,ORD008945,379.7,Product_51,4,cancelled,1518.8,2024,9,14
Electronics,HCM,CUST0266,2024-01-11,ORD008946,64.34,Product_31,8,pending,514.72,2024,1,11
Books,HCM,CUST0491,2024-10-17,ORD008947,372.78,Product_58,2,cancelled,745.56,2024,10,17
Clothing,Haiphong,CUST0094,2024-08-18,ORD008948,516.71,Product_75,8,cancelled,4133.68,2024,8,18
Food,Cantho,CUST0946,2024-12-01,ORD008949,932.83,Product_70,8,cancelled,7462.64,2024,12,1
Food,Danang,CUST0702,2024-11-21,ORD008950,419.34,Product_27,1,completed,419.34,2024,11,21
Food,Hanoi,CUST0968,2024-05-15,ORD008951,441.79,Product_4,7,pending,3092.53,2024,5,15
Clothing,Haiphong,CUST0047,2024-11-14,ORD008952,291.95,Product_98,10,cancelled,2919.5,2024,11,14
Food,Hanoi,CUST0156,2024-07-06,ORD008953,697.96,Product_85,7,pending,4885.72,2024,7,6
Electronics,Hanoi,CUST0773,2024-04-11,ORD008954,356.67,Product_18,5,pending,1783.3500000000001,2024,4,11
Electronics,HCM,CUST0021,2024-01-03,ORD008955,648.96,Product_72,3,pending,1946.88,2024,1,3
Clothing,Haiphong,CUST0130,2024-12-12,ORD008956,529.32,Product_92,10,cancelled,5293.200000000001,2024,12,12
Clothing,Hanoi,CUST0490,2024-08-06,ORD008957,143.83,Product_15,4,cancelled,575.32,2024,8,6
Toys,Danang,CUST0375,2024-03-11,ORD008958,595.79,Product_53,6,pending,3574.74,2024,3,11
Electronics,Hanoi,CUST0756,2024-10-28,ORD008959,246.31,Product_65,5,completed,1231.55,2024,10,28
Toys,Hanoi,CUST0837,2024-08-25,ORD008960,624.2,Product_47,6,pending,3745.2000000000003,2024,8,25
Electronics,Danang,CUST0081,2024-12-02,ORD008961,462.08,Product_29,7,pending,3234.56,2024,12,2
Books,Cantho,CUST0708,2024-05-13,ORD008962,446.43,Product_95,8,completed,3571.44,2024,5,13
Electronics,Hanoi,CUST0148,2024-10-16,ORD008963,332.0,Product_5,10,cancelled,3320.0,2024,10,16
Toys,Cantho,CUST0212,2024-12-28,ORD008964,406.77,Product_53,5,completed,2033.85,2024,12,28
Electronics,Haiphong,CUST0122,2024-08-08,ORD008965,800.89,Product_64,1,completed,800.89,2024,8,8
Food,Haiphong,CUST0128,2024-08-31,ORD008966,152.08,Product_7,9,cancelled,1368.72,2024,8,31
Clothing,Hanoi,CUST0283,2024-03-18,ORD008967,798.19,Product_41,2,pending,1596.38,2024,3,18
Toys,Haiphong,CUST0016,2024-03-27,ORD008968,870.28,Product_67,2,completed,1740.56,2024,3,27
Electronics,Hanoi,CUST0007,2024-11-09,ORD008969,924.24,Product_23,1,completed,924.24,2024,11,9
Food,Haiphong,CUST0303,2024-08-02,ORD008970,787.58,Product_80,7,pending,5513.06,2024,8,2
Toys,Haiphong,CUST0263,2024-01-17,ORD008971,851.79,Product_88,6,pending,5110.74,2024,1,17
Books,Hanoi,CUST0266,2024-04-30,ORD008972,42.63,Product_42,9,cancelled,383.67,2024,4,30
Clothing,Cantho,CUST0982,2024-01-20,ORD008973,257.73,Product_15,4,pending,1030.92,2024,1,20
Toys,HCM,CUST0310,2024-03-06,ORD008974,359.07,Product_86,1,cancelled,359.07,2024,3,6
Toys,Hanoi,CUST0345,2024-08-29,ORD008975,775.14,Product_23,5,cancelled,3875.7,2024,8,29
Clothing,Hanoi,CUST0233,2024-06-29,ORD008976,291.47,Product_15,3,pending,874.4100000000001,2024,6,29
Food,Cantho,CUST0751,2024-12-10,ORD008977,246.06,Product_63,9,pending,2214.54,2024,12,10
Clothing,Haiphong,CUST0617,2024-08-30,ORD008978,292.18,Product_68,2,pending,584.36,2024,8,30
Food,Danang,CUST0388,2024-05-30,ORD008979,349.94,Product_78,3,cancelled,1049.82,2024,5,30
Food,HCM,CUST0535,2024-05-31,ORD008980,922.08,Product_80,2,completed,1844.16,2024,5,31
Electronics,Haiphong,CUST0484,2024-11-10,ORD008981,678.99,Product_63,8,pending,5431.92,2024,11,10
Books,Haiphong,CUST0977,2024-11-02,ORD008982,341.09,Product_85,2,cancelled,682.18,2024,11,2
Clothing,Haiphong,CUST0543,2024-11-18,ORD008983,413.49,Product_69,8,pending,3307.92,2024,11,18
Clothing,Haiphong,CUST0384,2024-10-01,ORD008984,266.35,Product_48,4,cancelled,1065.4,2024,10,1
Clothing,Haiphong,CUST0256,2024-01-19,ORD008985,929.22,Product_45,3,cancelled,2787.66,2024,1,19
Clothing,Danang,CUST0370,2024-10-21,ORD008986,353.67,Product_51,4,completed,1414.68,2024,10,21
Toys,Cantho,CUST0917,2024-07-22,ORD008987,225.94,Product_9,6,pending,1355.6399999999999,2024,7,22
Toys,HCM,CUST0813,2024-02-06,ORD008988,302.89,Product_20,5,cancelled,1514.4499999999998,2024,2,6
Electronics,Haiphong,CUST0527,2024-10-22,ORD008989,66.65,Product_98,7,completed,466.55000000000007,2024,10,22
Electronics,Hanoi,CUST0925,2024-05-21,ORD008990,111.68,Product_23,6,cancelled,670.08,2024,5,21
Food,Hanoi,CUST0761,2024-07-29,ORD008991,736.53,Product_18,8,completed,5892.24,2024,7,29
Electronics,Hanoi,CUST0804,2024-03-03,ORD008992,161.75,Product_82,7,pending,1132.25,2024,3,3
Food,Danang,CUST0877,2024-01-17,ORD008993,910.16,Product_45,1,pending,910.16,2024,1,17
Clothing,Haiphong,CUST0429,2024-11-03,ORD008994,189.74,Product_89,8,cancelled,1517.92,2024,11,3
Books,Cantho,CUST0626,2024-02-28,ORD008995,938.54,Product_56,2,cancelled,1877.08,2024,2,28
Books,Haiphong,CUST0950,2024-01-03,ORD008996,214.57,Product_85,8,pending,1716.56,2024,1,3
Food,Danang,CUST0062,2024-01-11,ORD008997,637.64,Product_63,9,completed,5738.76,2024,1,11
Food,Hanoi,CUST0306,2024-04-11,ORD008998,38.39,Product_74,2,pending,76.78,2024,4,11
Electronics,HCM,CUST0608,2024-05-26,ORD008999,82.78,Product_6,2,completed,165.56,2024,5,26
Books,Haiphong,CUST0820,2024-08-06,ORD009000,492.78,Product_20,3,pending,1478.34,2024,8,6
Clothing,HCM,CUST0914,2024-07-11,ORD009001,672.18,Product_10,6,completed,4033.08,2024,7,11
Clothing,Hanoi,CUST0209,2024-03-21,ORD009002,819.67,Product_87,2,cancelled,1639.34,2024,3,21
