category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Toys,HCM,CUST0871,2024-12-15,ORD005019,907.07,Product_5,10,cancelled,9070.7,2024,12,15
Electronics,Danang,CUST0349,2024-09-06,ORD005020,119.02,Product_47,2,pending,238.04,2024,9,6
Food,Haiphong,CUST0564,2024-06-18,ORD005021,174.44,Product_87,6,cancelled,1046.6399999999999,2024,6,18
Clothing,Haiphong,CUST0628,2024-01-24,ORD005022,135.6,Product_84,3,completed,406.79999999999995,2024,1,24
Toys,Danang,CUST0439,2024-03-21,ORD005023,89.53,Product_42,8,pending,716.24,2024,3,21
Toys,Hanoi,CUST0019,2024-10-27,ORD005024,368.73,Product_39,4,pending,1474.92,2024,10,27
Food,Cantho,CUST0627,2024-02-21,ORD005025,27.95,Product_39,9,cancelled,251.54999999999998,2024,2,21
Clothing,Haiphong,CUST0128,2024-10-15,ORD005026,264.67,Product_62,6,cancelled,1588.02,2024,10,15
Electronics,Cantho,CUST0426,2024-04-06,ORD005027,838.32,Product_76,3,pending,2514.96,2024,4,6
Electronics,Danang,CUST0379,2024-06-10,ORD005028,697.93,Product_4,3,completed,2093.79,2024,6,10
Toys,Cantho,CUST0446,2024-05-03,ORD005029,235.12,Product_46,10,cancelled,2351.2,2024,5,3
Clothing,Haiphong,CUST0561,2024-07-23,ORD005030,591.43,Product_35,1,cancelled,591.43,2024,7,23
Electronics,Cantho,CUST0310,2024-08-23,ORD005031,201.06,Product_54,5,completed,1005.3,2024,8,23
Food,Haiphong,CUST0517,2024-02-12,ORD005032,268.91,Product_53,2,cancelled,537.82,2024,2,12
Food,HCM,CUST0665,2024-04-10,ORD005033,926.41,Product_55,1,completed,926.41,2024,4,10
Food,HCM,CUST0106,2024-06-17,ORD005034,258.54,Product_57,10,pending,2585.4,2024,6,17
Electronics,Hanoi,CUST0190,2024-09-18,ORD005035,553.57,Product_25,3,cancelled,1660.71,2024,9,18
Food,Danang,CUST0014,2024-09-30,ORD005036,737.05,Product_26,8,pending,5896.4,2024,9,30
Clothing,Hanoi,CUST0862,2024-12-20,ORD005037,970.5,Product_82,10,pending,9705.0,2024,12,20
Books,Haiphong,CUST0329,2024-10-05,ORD005038,531.11,Product_84,4,pending,2124.44,2024,10,5
Books,Danang,CUST0317,2024-11-22,ORD005039,326.24,Product_85,6,pending,1957.44,2024,11,22
Electronics,HCM,CUST0348,2024-02-23,ORD005040,580.55,Product_60,2,completed,1161.1,2024,2,23
Toys,HCM,CUST0050,2024-01-23,ORD005041,642.15,Product_4,2,completed,1284.3,2024,1,23
Toys,Hanoi,CUST0092,2024-11-20,ORD005042,550.66,Product_68,9,completed,4955.94,2024,11,20
Clothing,Cantho,CUST0977,2024-12-22,ORD005043,43.0,Product_62,5,completed,215.0,2024,12,22
Toys,Hanoi,CUST0090,2024-08-16,ORD005044,599.92,Product_48,1,cancelled,599.92,2024,8,16
Electronics,Danang,CUST0601,2024-10-09,ORD005045,38.76,Product_93,3,completed,116.28,2024,10,9
Clothing,HCM,CUST0513,2024-08-08,ORD005046,431.18,Product_9,6,pending,2587.08,2024,8,8
Food,Cantho,CUST0962,2024-12-06,ORD005047,157.99,Product_8,6,cancelled,947.94,2024,12,6
Electronics,Haiphong,CUST0009,2024-12-20,ORD005048,36.36,Product_98,4,completed,145.44,2024,12,20
Books,HCM,CUST0307,2024-08-25,ORD005049,943.55,Product_65,9,completed,8491.949999999999,2024,8,25
Toys,Haiphong,CUST0906,2024-12-01,ORD005050,660.27,Product_56,9,pending,5942.43,2024,12,1
Clothing,Hanoi,CUST0194,2024-01-03,ORD005051,423.1,Product_46,8,pending,3384.8,2024,1,3
Books,Danang,CUST0339,2024-05-06,ORD005052,732.91,Product_86,6,cancelled,4397.46,2024,5,6
Clothing,Hanoi,CUST0217,2024-12-22,ORD005053,539.14,Product_44,4,completed,2156.56,2024,12,22
Toys,Hanoi,CUST0533,2024-10-23,ORD005054,207.7,Product_30,4,cancelled,830.8,2024,10,23
Toys,Haiphong,CUST0817,2024-07-28,ORD005055,895.97,Product_51,2,cancelled,1791.94,2024,7,28
Clothing,Haiphong,CUST0712,2024-05-15,ORD005056,328.78,Product_33,1,completed,328.78,2024,5,15
Clothing,Cantho,CUST0478,2024-01-06,ORD005057,235.56,Product_66,4,pending,942.24,2024,1,6
Clothing,Haiphong,CUST0162,2024-10-22,ORD005058,807.89,Product_17,5,completed,4039.45,2024,10,22
Food,Haiphong,CUST0957,2024-03-10,ORD005059,913.07,Product_50,1,cancelled,913.07,2024,3,10
Toys,Danang,CUST0272,2024-11-10,ORD005060,170.93,Product_78,3,pending,512.79,2024,11,10
Toys,Cantho,CUST0243,2024-02-02,ORD005061,586.6,Product_50,4,cancelled,2346.4,2024,2,2
Toys,Danang,CUST0302,2024-04-30,ORD005062,504.9,Product_38,9,cancelled,4544.099999999999,2024,4,30
Electronics,Danang,CUST0798,2024-07-28,ORD005063,345.76,Product_42,6,cancelled,2074.56,2024,7,28
Books,HCM,CUST0107,2024-06-25,ORD005064,527.62,Product_88,10,pending,5276.2,2024,6,25
Food,Cantho,CUST0137,2024-10-11,ORD005065,284.57,Product_4,6,completed,1707.42,2024,10,11
Electronics,Cantho,CUST0224,2024-06-02,ORD005066,47.81,Product_38,3,completed,143.43,2024,6,2
Electronics,Haiphong,CUST0194,2024-12-03,ORD005067,406.17,Product_3,8,cancelled,3249.36,2024,12,3
Clothing,HCM,CUST0390,2024-11-12,ORD005068,693.84,Product_2,4,cancelled,2775.36,2024,11,12
Toys,HCM,CUST0499,2024-09-03,ORD005069,169.01,Product_73,9,cancelled,1521.09,2024,9,3
Electronics,Danang,CUST0223,2024-07-06,ORD005070,382.33,Product_19,9,completed,3440.97,2024,7,6
Clothing,Hanoi,CUST0805,2024-03-09,ORD005071,631.28,Product_80,2,completed,1262.56,2024,3,9
Toys,Danang,CUST0967,2024-01-20,ORD005072,684.47,Product_24,6,pending,4106.82,2024,1,20
Clothing,Haiphong,CUST0393,2024-11-09,ORD005073,871.51,Product_98,10,completed,8715.1,2024,11,9
Toys,Cantho,CUST0925,2024-05-02,ORD005074,684.99,Product_26,8,pending,5479.92,2024,5,2
Food,Haiphong,CUST0625,2024-12-11,ORD005075,119.8,Product_54,8,completed,958.4,2024,12,11
Electronics,Hanoi,CUST0831,2024-11-09,ORD005076,220.19,Product_3,2,cancelled,440.38,2024,11,9
Electronics,Danang,CUST0739,2024-07-14,ORD005077,743.65,Product_19,9,completed,6692.849999999999,2024,7,14
Books,Danang,CUST0922,2024-11-13,ORD005078,481.46,Product_65,8,cancelled,3851.68,2024,11,13
Clothing,Haiphong,CUST0430,2024-05-12,ORD005079,456.8,Product_25,7,pending,3197.6,2024,5,12
Books,Cantho,CUST0035,2024-07-10,ORD005080,731.16,Product_78,5,cancelled,3655.7999999999997,2024,7,10
Clothing,Danang,CUST0691,2024-11-14,ORD005081,110.5,Product_57,6,cancelled,663.0,2024,11,14
Electronics,Hanoi,CUST0429,2024-04-26,ORD005082,787.14,Product_52,8,pending,6297.12,2024,4,26
Food,Cantho,CUST0407,2024-08-23,ORD005083,768.74,Product_12,1,pending,768.74,2024,8,23
Electronics,Hanoi,CUST0889,2024-11-23,ORD005084,982.23,Product_15,8,pending,7857.84,2024,11,23
Electronics,HCM,CUST0157,2024-01-10,ORD005085,907.44,Product_40,5,completed,4537.200000000001,2024,1,10
Books,HCM,CUST0424,2024-10-04,ORD005086,204.85,Product_34,8,pending,1638.8,2024,10,4
Food,Haiphong,CUST0195,2024-10-26,ORD005087,424.19,Product_33,9,pending,3817.71,2024,10,26
Clothing,Haiphong,CUST0128,2024-08-14,ORD005088,52.5,Product_4,4,cancelled,210.0,2024,8,14
Electronics,Hanoi,CUST0197,2024-05-22,ORD005089,460.55,Product_73,1,pending,460.55,2024,5,22
Clothing,Hanoi,CUST0337,2024-03-11,ORD005090,805.05,Product_87,3,completed,2415.1499999999996,2024,3,11
Food,Danang,CUST0148,2024-04-12,ORD005091,615.2,Product_87,10,pending,6152.0,2024,4,12
Electronics,Cantho,CUST0461,2024-07-03,ORD005092,148.85,Product_92,2,completed,297.7,2024,7,3
Books,Cantho,CUST0121,2024-07-25,ORD005093,507.35,Product_98,6,completed,3044.1000000000004,2024,7,25
Electronics,Danang,CUST0627,2024-03-13,ORD005094,732.72,Product_30,3,cancelled,2198.16,2024,3,13
Food,Hanoi,CUST0436,2024-02-18,ORD005095,835.78,Product_7,2,cancelled,1671.56,2024,2,18
Food,Danang,CUST0698,2024-12-29,ORD005096,607.77,Product_59,9,cancelled,5469.93,2024,12,29
Electronics,HCM,CUST0302,2024-01-01,ORD005097,823.33,Product_9,4,completed,3293.32,2024,1,1
Clothing,Danang,CUST0816,2024-09-07,ORD005098,62.93,Product_72,3,completed,188.79,2024,9,7
Clothing,Cantho,CUST0798,2024-11-07,ORD005099,452.26,Product_54,5,cancelled,2261.3,2024,11,7
Clothing,Cantho,CUST0562,2024-06-27,ORD005100,964.8,Product_68,2,pending,1929.6,2024,6,27
Clothing,HCM,CUST0198,2024-08-01,ORD005101,306.79,Product_33,6,completed,1840.7400000000002,2024,8,1
Food,Haiphong,CUST0991,2024-10-10,ORD005102,483.16,Product_97,6,pending,2898.96,2024,10,10
Food,HCM,CUST0793,2024-07-06,ORD005103,327.59,Product_65,7,completed,2293.1299999999997,2024,7,6
Electronics,Danang,CUST0369,2024-08-28,ORD005104,391.82,Product_69,10,cancelled,3918.2,2024,8,28
Toys,HCM,CUST0728,2024-05-21,ORD005105,713.75,Product_38,5,pending,3568.75,2024,5,21
Electronics,Danang,CUST0107,2024-12-09,ORD005106,50.75,Product_73,8,completed,406.0,2024,12,9
Toys,Cantho,CUST0972,2024-12-12,ORD005107,257.42,Product_69,1,cancelled,257.42,2024,12,12
Clothing,HCM,CUST0760,2024-08-16,ORD005108,135.28,Product_48,9,completed,1217.52,2024,8,16
Toys,Haiphong,CUST0482,2024-09-23,ORD005109,417.96,Product_49,2,cancelled,835.92,2024,9,23
Electronics,Cantho,CUST0310,2024-12-06,ORD005110,471.85,Product_51,1,pending,471.85,2024,12,6
Clothing,Danang,CUST0309,2024-01-23,ORD005111,722.72,Product_74,8,pending,5781.76,2024,1,23
Books,Haiphong,CUST0688,2024-04-29,ORD005112,730.43,Product_8,10,completed,7304.299999999999,2024,4,29
Toys,Haiphong,CUST0741,2024-02-04,ORD005113,411.05,Product_11,9,completed,3699.4500000000003,2024,2,4
Food,Cantho,CUST0719,2024-03-18,ORD005114,688.7,Product_83,2,cancelled,1377.4,2024,3,18
Clothing,Danang,CUST0602,2024-02-16,ORD005115,566.02,Product_24,3,pending,1698.06,2024,2,16
Toys,Danang,CUST0218,2024-07-17,ORD005116,185.69,Product_97,2,cancelled,371.38,2024,7,17
Books,Cantho,CUST0518,2024-02-01,ORD005117,770.43,Product_14,9,pending,6933.87,2024,2,1
Electronics,Hanoi,CUST0232,2024-03-24,ORD005118,994.11,Product_92,10,pending,9941.1,2024,3,24
Clothing,Danang,CUST0915,2024-03-26,ORD005119,808.01,Product_99,4,completed,3232.04,2024,3,26
Food,Cantho,CUST0897,2024-04-29,ORD005120,943.95,Product_13,5,completed,4719.75,2024,4,29
Electronics,HCM,CUST0489,2024-10-24,ORD005121,709.72,Product_29,10,completed,7097.200000000001,2024,10,24
Books,Danang,CUST0464,2024-06-07,ORD005122,669.11,Product_4,5,cancelled,3345.55,2024,6,7
Electronics,Cantho,CUST0799,2024-06-19,ORD005123,738.23,Product_1,6,cancelled,4429.38,2024,6,19
Food,Danang,CUST0149,2024-02-24,ORD005124,106.76,Product_28,5,cancelled,533.8000000000001,2024,2,24
Food,Haiphong,CUST0727,2024-10-26,ORD005125,448.87,Product_95,9,pending,4039.83,2024,10,26
Clothing,Danang,CUST0990,2024-04-20,ORD005126,386.92,Product_31,6,pending,2321.52,2024,4,20
Toys,Cantho,CUST0606,2024-03-07,ORD005127,799.63,Product_31,4,pending,3198.52,2024,3,7
Toys,Danang,CUST0187,2024-09-25,ORD005128,932.79,Product_38,6,pending,5596.74,2024,9,25
Toys,Haiphong,CUST0223,2024-10-22,ORD005129,756.29,Product_89,5,completed,3781.45,2024,10,22
Toys,HCM,CUST0139,2024-06-04,ORD005130,616.26,Product_37,2,completed,1232.52,2024,6,4
Food,Danang,CUST0223,2024-09-12,ORD005131,583.03,Product_51,2,cancelled,1166.06,2024,9,12
Books,Danang,CUST0265,2024-09-22,ORD005132,867.43,Product_16,6,completed,5204.58,2024,9,22
Food,Hanoi,CUST0729,2024-02-08,ORD005133,176.26,Product_22,10,cancelled,1762.6,2024,2,8
Electronics,HCM,CUST0079,2024-04-20,ORD005134,612.33,Product_38,7,pending,4286.31,2024,4,20
Electronics,Haiphong,CUST0766,2024-08-24,ORD005135,784.25,Product_93,2,completed,1568.5,2024,8,24
Electronics,Cantho,CUST0685,2024-12-02,ORD005136,675.3,Product_10,9,completed,6077.7,2024,12,2
Toys,HCM,CUST0487,2024-12-16,ORD005137,866.57,Product_61,2,cancelled,1733.14,2024,12,16
Clothing,Danang,CUST0235,2024-11-10,ORD005138,885.66,Product_24,1,completed,885.66,2024,11,10
Electronics,Cantho,CUST0138,2024-02-05,ORD005139,217.78,Product_84,9,cancelled,1960.02,2024,2,5
Toys,Cantho,CUST0623,2024-02-20,ORD005140,602.72,Product_52,8,completed,4821.76,2024,2,20
Electronics,Hanoi,CUST0269,2024-04-12,ORD005141,282.9,Product_7,4,completed,1131.6,2024,4,12
Books,Danang,CUST0808,2024-10-05,ORD005142,10.45,Product_56,4,pending,41.8,2024,10,5
Food,Hanoi,CUST0800,2024-06-04,ORD005143,634.13,Product_22,6,pending,3804.7799999999997,2024,6,4
Books,HCM,CUST0289,2024-03-19,ORD005144,248.77,Product_100,8,pending,1990.16,2024,3,19
Food,Hanoi,CUST0325,2024-11-10,ORD005145,203.65,Product_21,8,pending,1629.2,2024,11,10
Food,Cantho,CUST0002,2024-07-21,ORD005146,135.12,Product_33,7,cancelled,945.84,2024,7,21
Books,Hanoi,CUST0401,2024-01-20,ORD005147,674.95,Product_51,6,cancelled,4049.7000000000003,2024,1,20
Toys,Hanoi,CUST0116,2024-09-24,ORD005148,540.53,Product_17,7,completed,3783.71,2024,9,24
Clothing,Danang,CUST0068,2024-06-27,ORD005149,981.38,Product_65,9,cancelled,8832.42,2024,6,27
Food,Haiphong,CUST0249,2024-12-16,ORD005150,98.01,Product_70,2,completed,196.02,2024,12,16
Clothing,HCM,CUST0163,2024-05-28,ORD005151,472.85,Product_23,7,cancelled,3309.9500000000003,2024,5,28
Clothing,Danang,CUST0448,2024-01-06,ORD005152,395.72,Product_70,1,completed,395.72,2024,1,6
Electronics,Danang,CUST0157,2024-08-01,ORD005153,973.87,Product_68,4,pending,3895.48,2024,8,1
Food,Haiphong,CUST0433,2024-10-23,ORD005154,298.99,Product_63,1,cancelled,298.99,2024,10,23
Clothing,Haiphong,CUST0373,2024-03-14,ORD005155,379.97,Product_26,1,pending,379.97,2024,3,14
Clothing,Danang,CUST0991,2024-08-10,ORD005156,378.51,Product_50,2,pending,757.02,2024,8,10
Clothing,HCM,CUST0298,2024-02-20,ORD005157,40.03,Product_26,3,pending,120.09,2024,2,20
Books,Hanoi,CUST0449,2024-07-18,ORD005158,45.18,Product_6,10,pending,451.8,2024,7,18
Electronics,Danang,CUST0047,2024-10-31,ORD005159,62.49,Product_72,5,pending,312.45,2024,10,31
Clothing,Haiphong,CUST0531,2024-04-05,ORD005160,37.51,Product_49,10,cancelled,375.09999999999997,2024,4,5
Books,HCM,CUST0173,2024-02-09,ORD005161,769.56,Product_97,8,pending,6156.48,2024,2,9
Books,HCM,CUST0118,2024-01-07,ORD005162,817.64,Product_96,5,cancelled,4088.2,2024,1,7
Clothing,HCM,CUST0032,2024-12-21,ORD005163,513.83,Product_19,3,completed,1541.4900000000002,2024,12,21
Books,Danang,CUST0252,2024-05-04,ORD005164,542.15,Product_34,6,completed,3252.8999999999996,2024,5,4
Electronics,Danang,CUST0375,2024-10-17,ORD005165,323.18,Product_95,10,completed,3231.8,2024,10,17
Books,Danang,CUST0177,2024-06-27,ORD005166,725.0,Product_79,7,completed,5075.0,2024,6,27
Toys,HCM,CUST0139,2024-09-22,ORD005167,290.11,Product_29,7,pending,2030.77,2024,9,22
Electronics,Cantho,CUST0746,2024-01-04,ORD005168,298.11,Product_51,8,cancelled,2384.88,2024,1,4
Toys,Cantho,CUST0544,2024-12-26,ORD005169,818.62,Product_5,8,cancelled,6548.96,2024,12,26
Clothing,Danang,CUST0580,2024-05-11,ORD005170,634.32,Product_82,5,completed,3171.6000000000004,2024,5,11
Clothing,Danang,CUST0877,2024-12-04,ORD005171,635.41,Product_41,10,pending,6354.099999999999,2024,12,4
Electronics,Danang,CUST0951,2024-05-09,ORD005172,916.98,Product_79,7,completed,6418.860000000001,2024,5,9
Food,HCM,CUST0871,2024-05-03,ORD005173,671.1,Product_28,6,cancelled,4026.6000000000004,2024,5,3
Electronics,Cantho,CUST0581,2024-02-12,ORD005174,532.56,Product_52,7,completed,3727.9199999999996,2024,2,12
Toys,HCM,CUST0614,2024-03-03,ORD005175,221.16,Product_87,6,cancelled,1326.96,2024,3,3
Clothing,Haiphong,CUST0566,2024-03-16,ORD005176,869.59,Product_14,8,completed,6956.72,2024,3,16
Toys,Haiphong,CUST0373,2024-07-31,ORD005177,286.25,Product_23,1,pending,286.25,2024,7,31
Food,HCM,CUST0152,2024-05-27,ORD005178,321.5,Product_50,3,completed,964.5,2024,5,27
Electronics,Haiphong,CUST0021,2024-01-23,ORD005179,752.03,Product_65,7,completed,5264.21,2024,1,23
Food,Danang,CUST0535,2024-06-24,ORD005180,621.04,Product_44,8,cancelled,4968.32,2024,6,24
Food,HCM,CUST0732,2024-11-22,ORD005181,162.78,Product_1,2,cancelled,325.56,2024,11,22
Books,Hanoi,CUST0334,2024-10-19,ORD005182,868.1,Product_24,8,completed,6944.8,2024,10,19
Toys,Danang,CUST0752,2024-03-16,ORD005183,571.49,Product_11,5,completed,2857.45,2024,3,16
Toys,Haiphong,CUST0077,2024-05-15,ORD005184,172.65,Product_53,7,pending,1208.55,2024,5,15
Electronics,Cantho,CUST0534,2024-10-28,ORD005185,907.74,Product_56,6,completed,5446.4400000000005,2024,10,28
Clothing,Cantho,CUST0063,2024-06-09,ORD005186,140.55,Product_55,8,pending,1124.4,2024,6,9
Toys,Cantho,CUST0026,2024-09-06,ORD005187,536.96,Product_37,8,completed,4295.68,2024,9,6
Food,Cantho,CUST0694,2024-03-19,ORD005188,908.8,Product_92,1,pending,908.8,2024,3,19
Toys,Hanoi,CUST0128,2024-05-19,ORD005189,156.06,Product_63,9,cancelled,1404.54,2024,5,19
Books,Haiphong,CUST0958,2024-04-08,ORD005190,920.12,Product_9,5,pending,4600.6,2024,4,8
Books,Danang,CUST0581,2024-08-27,ORD005191,177.19,Product_87,3,completed,531.5699999999999,2024,8,27
Clothing,Cantho,CUST0839,2024-04-14,ORD005192,380.52,Product_48,4,completed,1522.08,2024,4,14
Electronics,Cantho,CUST0073,2024-12-18,ORD005193,724.41,Product_18,7,completed,5070.87,2024,12,18
Books,Haiphong,CUST0173,2024-04-17,ORD005194,815.49,Product_65,1,completed,815.49,2024,4,17
Books,Haiphong,CUST0234,2024-11-21,ORD005195,731.74,Product_41,10,pending,7317.4,2024,11,21
Toys,HCM,CUST0677,2024-06-28,ORD005196,76.08,Product_34,6,completed,456.48,2024,6,28
Food,Cantho,CUST0198,2024-05-29,ORD005197,404.69,Product_93,6,completed,2428.14,2024,5,29
Clothing,HCM,CUST0802,2024-07-21,ORD005198,194.12,Product_18,6,pending,1164.72,2024,7,21
Electronics,Danang,CUST0438,2024-09-19,ORD005199,909.74,Product_88,5,completed,4548.7,2024,9,19
Toys,Haiphong,CUST0507,2024-03-07,ORD005200,293.66,Product_28,9,cancelled,2642.94,2024,3,7
Electronics,Hanoi,CUST0814,2024-12-08,ORD005201,214.63,Product_4,2,cancelled,429.26,2024,12,8
Clothing,Cantho,CUST0884,2024-02-10,ORD005202,490.22,Product_33,8,pending,3921.76,2024,2,10
Food,HCM,CUST0532,2024-04-21,ORD005203,932.5,Product_32,4,cancelled,3730.0,2024,4,21
Electronics,Hanoi,CUST0819,2024-05-30,ORD005204,746.42,Product_53,8,completed,5971.36,2024,5,30
Food,Cantho,CUST0532,2024-06-24,ORD005205,211.4,Product_62,4,cancelled,845.6,2024,6,24
Clothing,HCM,CUST0358,2024-06-24,ORD005206,11.87,Product_23,1,pending,11.87,2024,6,24
Clothing,Haiphong,CUST0653,2024-06-08,ORD005207,984.82,Product_76,5,cancelled,4924.1,2024,6,8
Food,HCM,CUST0645,2024-01-20,ORD005208,518.34,Product_87,3,pending,1555.02,2024,1,20
Toys,Danang,CUST0496,2024-01-14,ORD005209,42.89,Product_62,1,cancelled,42.89,2024,1,14
Books,Danang,CUST0049,2024-10-24,ORD005210,524.86,Product_92,9,cancelled,4723.74,2024,10,24
Food,Danang,CUST0302,2024-03-23,ORD005211,527.41,Product_4,10,cancelled,5274.099999999999,2024,3,23
Toys,Danang,CUST0303,2024-12-15,ORD005212,841.07,Product_75,10,cancelled,8410.7,2024,12,15
Electronics,Danang,CUST0502,2024-02-04,ORD005213,988.48,Product_70,6,pending,5930.88,2024,2,4
Books,Hanoi,CUST0658,2024-04-29,ORD005214,369.12,Product_37,3,pending,1107.3600000000001,2024,4,29
Books,Danang,CUST0525,2024-12-13,ORD005215,974.69,Product_49,5,cancelled,4873.450000000001,2024,12,13
Electronics,Cantho,CUST0541,2024-08-05,ORD005216,717.49,Product_54,7,completed,5022.43,2024,8,5
Electronics,HCM,CUST0261,2024-10-13,ORD005217,260.6,Product_89,2,pending,521.2,2024,10,13
Toys,Haiphong,CUST0105,2024-03-25,ORD005218,809.82,Product_52,9,cancelled,7288.38,2024,3,25
Clothing,Danang,CUST0283,2024-03-04,ORD005219,210.2,Product_74,3,cancelled,630.5999999999999,2024,3,4
Electronics,HCM,CUST0592,2024-08-09,ORD005220,368.24,Product_33,5,pending,1841.2,2024,8,9
Electronics,Hanoi,CUST0014,2024-01-14,ORD005221,706.6,Product_67,10,cancelled,7066.0,2024,1,14
Food,Haiphong,CUST0104,2024-01-16,ORD005222,911.53,Product_40,1,completed,911.53,2024,1,16
Food,Hanoi,CUST0436,2024-12-28,ORD005223,988.62,Product_4,10,pending,9886.2,2024,12,28
Clothing,HCM,CUST0636,2024-03-02,ORD005224,558.08,Product_58,4,pending,2232.32,2024,3,2
Books,Hanoi,CUST0185,2024-12-02,ORD005225,284.3,Product_15,8,pending,2274.4,2024,12,2
Clothing,Hanoi,CUST0271,2024-08-20,ORD005226,283.18,Product_51,4,completed,1132.72,2024,8,20
Clothing,Haiphong,CUST0107,2024-03-11,ORD005227,460.04,Product_46,4,pending,1840.16,2024,3,11
Clothing,HCM,CUST0422,2024-02-06,ORD005228,869.83,Product_25,4,cancelled,3479.32,2024,2,6
Clothing,Hanoi,CUST0517,2024-07-12,ORD005229,18.79,Product_26,10,cancelled,187.89999999999998,2024,7,12
Clothing,Danang,CUST0736,2024-11-02,ORD005230,360.69,Product_88,4,cancelled,1442.76,2024,11,2
Clothing,Danang,CUST0426,2024-08-23,ORD005231,112.95,Product_76,5,completed,564.75,2024,8,23
Toys,HCM,CUST0483,2024-02-25,ORD005232,273.64,Product_83,8,cancelled,2189.12,2024,2,25
Electronics,Danang,CUST0433,2024-12-03,ORD005233,764.23,Product_2,2,completed,1528.46,2024,12,3
Clothing,Danang,CUST0317,2024-04-15,ORD005234,746.72,Product_83,9,completed,6720.4800000000005,2024,4,15
Toys,Haiphong,CUST0174,2024-02-13,ORD005235,198.37,Product_100,4,cancelled,793.48,2024,2,13
Toys,Hanoi,CUST0395,2024-04-29,ORD005236,482.53,Product_39,2,cancelled,965.06,2024,4,29
Electronics,Haiphong,CUST0927,2024-07-10,ORD005237,773.01,Product_78,4,pending,3092.04,2024,7,10
Clothing,HCM,CUST0584,2024-02-18,ORD005238,14.43,Product_84,10,completed,144.3,2024,2,18
Clothing,HCM,CUST0261,2024-11-20,ORD005239,50.48,Product_37,8,cancelled,403.84,2024,11,20
Toys,Danang,CUST0463,2024-08-08,ORD005240,709.55,Product_29,9,completed,6385.95,2024,8,8
Toys,Haiphong,CUST0031,2024-08-25,ORD005241,115.99,Product_57,9,completed,1043.9099999999999,2024,8,25
Books,Cantho,CUST0765,2024-02-26,ORD005242,579.35,Product_38,6,cancelled,3476.1000000000004,2024,2,26
Toys,Hanoi,CUST0465,2024-11-28,ORD005243,762.18,Product_56,6,cancelled,4573.08,2024,11,28
Books,Hanoi,CUST0892,2024-05-05,ORD005244,182.45,Product_96,3,pending,547.3499999999999,2024,5,5
Electronics,Cantho,CUST0718,2024-09-03,ORD005245,876.8,Product_62,3,cancelled,2630.3999999999996,2024,9,3
Electronics,Haiphong,CUST0515,2024-07-06,ORD005246,112.27,Product_43,4,cancelled,449.08,2024,7,6
Books,Hanoi,CUST0072,2024-03-05,ORD005247,443.73,Product_42,9,pending,3993.57,2024,3,5
Electronics,HCM,CUST0298,2024-08-24,ORD005248,325.15,Product_83,2,pending,650.3,2024,8,24
Toys,HCM,CUST0803,2024-12-06,ORD005249,843.01,Product_44,3,pending,2529.0299999999997,2024,12,6
Electronics,HCM,CUST0961,2024-09-01,ORD005250,339.76,Product_9,1,pending,339.76,2024,9,1
Toys,Cantho,CUST0815,2024-10-28,ORD005251,597.17,Product_10,4,completed,2388.68,2024,10,28
