category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Toys,HCM,CUST0639,2024-12-09,ORD008276,734.66,Product_70,2,cancelled,1469.32,2024,12,9
Electronics,Haiphong,CUST0543,2024-11-11,ORD008277,230.23,Product_22,7,cancelled,1611.61,2024,11,11
Toys,Haiphong,CUST0379,2024-07-18,ORD008278,289.46,Product_29,9,pending,2605.14,2024,7,18
Toys,Haiphong,CUST0320,2024-05-28,ORD008279,113.05,Product_15,5,cancelled,565.25,2024,5,28
Electronics,Danang,CUST0226,2024-10-01,ORD008280,788.91,Product_28,1,cancelled,788.91,2024,10,1
Clothing,HCM,CUST0522,2024-06-28,ORD008281,700.17,Product_30,2,cancelled,1400.34,2024,6,28
Electronics,Danang,CUST0270,2024-06-16,ORD008282,174.73,Product_55,6,pending,1048.3799999999999,2024,6,16
Clothing,HCM,CUST0538,2024-07-22,ORD008283,239.25,Product_81,5,pending,1196.25,2024,7,22
Clothing,Hanoi,CUST0327,2024-04-05,ORD008284,800.99,Product_45,9,pending,7208.91,2024,4,5
Books,HCM,CUST0293,2024-09-25,ORD008285,157.4,Product_66,6,cancelled,944.4000000000001,2024,9,25
Electronics,Danang,CUST0294,2024-02-19,ORD008286,859.33,Product_99,10,cancelled,8593.300000000001,2024,2,19
Books,HCM,CUST0451,2024-03-27,ORD008287,207.65,Product_83,5,cancelled,1038.25,2024,3,27
Clothing,Cantho,CUST0130,2024-05-19,ORD008288,914.96,Product_75,7,cancelled,6404.72,2024,5,19
Toys,HCM,CUST0701,2024-10-30,ORD008289,452.82,Product_15,4,pending,1811.28,2024,10,30
Toys,Hanoi,CUST0458,2024-01-11,ORD008290,412.22,Product_55,7,pending,2885.54,2024,1,11
Electronics,Cantho,CUST0263,2024-10-08,ORD008291,453.93,Product_74,4,completed,1815.72,2024,10,8
Books,Cantho,CUST0987,2024-01-31,ORD008292,596.74,Product_38,6,pending,3580.44,2024,1,31
Clothing,Danang,CUST0709,2024-08-11,ORD008293,458.24,Product_89,10,pending,4582.4,2024,8,11
Clothing,Haiphong,CUST0028,2024-09-16,ORD008294,321.7,Product_94,1,completed,321.7,2024,9,16
Clothing,Hanoi,CUST0353,2024-01-18,ORD008295,276.96,Product_64,10,cancelled,2769.6,2024,1,18
Toys,Haiphong,CUST0035,2024-12-09,ORD008296,785.08,Product_26,2,completed,1570.16,2024,12,9
Toys,Danang,CUST0906,2024-02-08,ORD008297,287.04,Product_17,6,cancelled,1722.2400000000002,2024,2,8
Clothing,Cantho,CUST0231,2024-07-10,ORD008298,931.9,Product_11,8,cancelled,7455.2,2024,7,10
Books,Haiphong,CUST0294,2024-08-19,ORD008299,268.44,Product_44,7,cancelled,1879.08,2024,8,19
Clothing,Haiphong,CUST0623,2024-07-15,ORD008300,100.45,Product_25,9,cancelled,904.0500000000001,2024,7,15
Food,Hanoi,CUST0271,2024-12-03,ORD008301,160.78,Product_83,7,completed,1125.46,2024,12,3
Food,Hanoi,CUST0609,2024-08-21,ORD008302,382.31,Product_39,1,cancelled,382.31,2024,8,21
Books,Danang,CUST0405,2024-09-20,ORD008303,457.5,Product_90,5,completed,2287.5,2024,9,20
Toys,HCM,CUST0745,2024-05-27,ORD008304,305.83,Product_96,7,completed,2140.81,2024,5,27
Clothing,Cantho,CUST0887,2024-12-31,ORD008305,528.53,Product_49,2,pending,1057.06,2024,12,31
Clothing,Hanoi,CUST0201,2024-10-29,ORD008306,162.5,Product_29,7,cancelled,1137.5,2024,10,29
Clothing,Danang,CUST0424,2024-06-13,ORD008307,245.27,Product_10,6,pending,1471.6200000000001,2024,6,13
Books,Hanoi,CUST0970,2024-11-04,ORD008308,767.13,Product_51,10,cancelled,7671.3,2024,11,4
Clothing,Hanoi,CUST0047,2024-12-22,ORD008309,930.67,Product_72,2,pending,1861.34,2024,12,22
Toys,Cantho,CUST0593,2024-06-12,ORD008310,607.59,Product_4,7,pending,4253.13,2024,6,12
Clothing,Cantho,CUST0400,2024-10-22,ORD008311,89.16,Product_4,2,completed,178.32,2024,10,22
Books,Hanoi,CUST0476,2024-06-21,ORD008312,167.94,Product_7,9,pending,1511.46,2024,6,21
Clothing,HCM,CUST0846,2024-04-28,ORD008313,162.45,Product_76,9,cancelled,1462.05,2024,4,28
Toys,Danang,CUST0698,2024-06-09,ORD008314,824.47,Product_25,8,cancelled,6595.76,2024,6,9
Food,Haiphong,CUST0926,2024-11-03,ORD008315,333.7,Product_28,5,completed,1668.5,2024,11,3
Food,Haiphong,CUST0928,2024-03-17,ORD008316,735.38,Product_59,9,completed,6618.42,2024,3,17
Clothing,Cantho,CUST0707,2024-05-07,ORD008317,328.94,Product_35,8,completed,2631.52,2024,5,7
Food,Cantho,CUST1000,2024-12-07,ORD008318,173.11,Product_99,2,cancelled,346.22,2024,12,7
Clothing,Hanoi,CUST0274,2024-03-31,ORD008319,158.41,Product_15,9,pending,1425.69,2024,3,31
Books,Danang,CUST0932,2024-12-09,ORD008320,186.61,Product_72,8,cancelled,1492.88,2024,12,9
Electronics,HCM,CUST0017,2024-05-03,ORD008321,430.26,Product_71,8,cancelled,3442.08,2024,5,3
Books,Danang,CUST0054,2024-02-28,ORD008322,242.87,Product_64,6,cancelled,1457.22,2024,2,28
Electronics,Cantho,CUST0546,2024-03-13,ORD008323,518.7,Product_76,3,completed,1556.1000000000001,2024,3,13
Clothing,HCM,CUST0802,2024-08-12,ORD008324,801.83,Product_93,7,cancelled,5612.81,2024,8,12
Food,HCM,CUST0837,2024-04-21,ORD008325,49.32,Product_8,10,pending,493.2,2024,4,21
Clothing,Danang,CUST0977,2024-12-05,ORD008326,530.07,Product_53,6,pending,3180.42,2024,12,5
Food,Danang,CUST0155,2024-01-15,ORD008327,375.44,Product_44,6,cancelled,2252.64,2024,1,15
Clothing,Haiphong,CUST0418,2024-12-08,ORD008328,585.43,Product_17,10,completed,5854.299999999999,2024,12,8
Toys,Haiphong,CUST0239,2024-08-07,ORD008329,33.15,Product_8,3,cancelled,99.44999999999999,2024,8,7
Toys,Cantho,CUST0629,2024-12-14,ORD008330,832.23,Product_35,5,completed,4161.15,2024,12,14
Toys,Haiphong,CUST0044,2024-04-27,ORD008331,158.35,Product_42,1,cancelled,158.35,2024,4,27
Clothing,Haiphong,CUST0621,2024-01-08,ORD008332,817.95,Product_60,1,completed,817.95,2024,1,8
Food,Danang,CUST0501,2024-12-15,ORD008333,154.24,Product_42,1,completed,154.24,2024,12,15
Electronics,Danang,CUST0353,2024-09-04,ORD008334,974.98,Product_38,4,cancelled,3899.92,2024,9,4
Clothing,Haiphong,CUST0263,2024-04-09,ORD008335,669.69,Product_87,7,pending,4687.83,2024,4,9
Clothing,Danang,CUST0621,2024-07-25,ORD008336,47.69,Product_94,7,cancelled,333.83,2024,7,25
Toys,Hanoi,CUST0348,2024-06-14,ORD008337,844.95,Product_80,2,pending,1689.9,2024,6,14
Food,Cantho,CUST0038,2024-02-09,ORD008338,827.22,Product_46,2,cancelled,1654.44,2024,2,9
Food,Danang,CUST0764,2024-03-01,ORD008339,965.98,Product_55,4,cancelled,3863.92,2024,3,1
Electronics,Hanoi,CUST0750,2024-04-20,ORD008340,54.08,Product_58,6,cancelled,324.48,2024,4,20
Books,Danang,CUST0522,2024-12-20,ORD008341,371.77,Product_76,4,completed,1487.08,2024,12,20
Clothing,Cantho,CUST0437,2024-10-25,ORD008342,870.43,Product_8,5,pending,4352.15,2024,10,25
Books,Danang,CUST0977,2024-12-09,ORD008343,733.54,Product_35,2,completed,1467.08,2024,12,9
Food,Cantho,CUST0143,2024-11-30,ORD008344,628.33,Product_5,5,completed,3141.65,2024,11,30
Food,Danang,CUST0731,2024-10-27,ORD008345,616.86,Product_54,7,completed,4318.02,2024,10,27
Toys,HCM,CUST0001,2024-03-17,ORD008346,597.17,Product_75,8,pending,4777.36,2024,3,17
Electronics,Hanoi,CUST0684,2024-12-21,ORD008347,347.29,Product_53,4,pending,1389.16,2024,12,21
Clothing,HCM,CUST0838,2024-02-02,ORD008348,215.07,Product_76,2,completed,430.14,2024,2,2
Electronics,Danang,CUST0860,2024-01-13,ORD008349,999.06,Product_5,2,completed,1998.12,2024,1,13
Electronics,Haiphong,CUST0764,2024-01-02,ORD008350,275.87,Product_43,5,cancelled,1379.35,2024,1,2
Clothing,Hanoi,CUST0659,2024-03-30,ORD008351,796.23,Product_66,3,pending,2388.69,2024,3,30
Electronics,Cantho,CUST0914,2024-09-05,ORD008352,321.77,Product_69,7,completed,2252.39,2024,9,5
Electronics,Danang,CUST0209,2024-02-05,ORD008353,804.65,Product_22,7,completed,5632.55,2024,2,5
Books,Cantho,CUST0078,2024-08-28,ORD008354,68.15,Product_49,7,pending,477.05000000000007,2024,8,28
Clothing,Hanoi,CUST0054,2024-09-19,ORD008355,128.54,Product_41,8,cancelled,1028.32,2024,9,19
Electronics,Hanoi,CUST0021,2024-06-17,ORD008356,62.65,Product_24,1,completed,62.65,2024,6,17
Books,Haiphong,CUST0678,2024-06-08,ORD008357,141.97,Product_83,6,completed,851.8199999999999,2024,6,8
Food,HCM,CUST0690,2024-01-10,ORD008358,212.09,Product_65,10,completed,2120.9,2024,1,10
Books,Hanoi,CUST0206,2024-04-13,ORD008359,20.2,Product_64,9,completed,181.79999999999998,2024,4,13
Clothing,Danang,CUST0664,2024-05-28,ORD008360,166.13,Product_4,8,cancelled,1329.04,2024,5,28
Electronics,Haiphong,CUST0554,2024-05-08,ORD008361,374.14,Product_55,1,cancelled,374.14,2024,5,8
Food,Danang,CUST0370,2024-05-21,ORD008362,768.16,Product_53,10,cancelled,7681.599999999999,2024,5,21
Electronics,HCM,CUST0735,2024-11-21,ORD008363,619.98,Product_88,4,completed,2479.92,2024,11,21
Toys,Danang,CUST0018,2024-07-14,ORD008364,129.26,Product_75,4,completed,517.04,2024,7,14
Food,Cantho,CUST0722,2024-09-30,ORD008365,733.56,Product_36,8,cancelled,5868.48,2024,9,30
Clothing,Haiphong,CUST0386,2024-06-11,ORD008366,74.82,Product_11,5,completed,374.09999999999997,2024,6,11
Books,Haiphong,CUST0160,2024-10-12,ORD008367,903.02,Product_59,5,completed,4515.1,2024,10,12
Books,Danang,CUST0544,2024-10-26,ORD008368,808.78,Product_20,6,pending,4852.68,2024,10,26
Electronics,HCM,CUST0844,2024-02-05,ORD008369,882.76,Product_60,6,cancelled,5296.5599999999995,2024,2,5
Electronics,Danang,CUST0672,2024-10-27,ORD008370,812.55,Product_33,7,cancelled,5687.849999999999,2024,10,27
Books,Cantho,CUST0301,2024-11-02,ORD008371,798.68,Product_45,4,completed,3194.72,2024,11,2
Electronics,Danang,CUST0479,2024-10-24,ORD008372,333.82,Product_95,1,completed,333.82,2024,10,24
Food,Danang,CUST0353,2024-04-09,ORD008373,367.45,Product_45,1,cancelled,367.45,2024,4,9
Clothing,Hanoi,CUST0535,2024-10-17,ORD008374,384.44,Product_11,1,cancelled,384.44,2024,10,17
Toys,Haiphong,CUST0311,2024-01-15,ORD008375,721.24,Product_60,10,pending,7212.4,2024,1,15
Clothing,Haiphong,CUST0114,2024-06-04,ORD008376,169.92,Product_60,10,completed,1699.1999999999998,2024,6,4
